Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Lande og hovedstæder,Hvilket land har Paris som hovedstad?,100,Frankrig,Grækenland,Ungarn,Schweiz,,,
Lande og hovedstæder,Hvad er hovedstaden i Spanien?,200,Madrid,Athen,Bratislava,Kyiv,,,
Lande og hovedstæder,Hvilket land har Lissabon som hovedstad?,300,Portugal,Storbritannien,Kroatien,Andorra,,,
Lande og hovedstæder,Hvad er hovedstaden i Italien?,400,Rom,London,Ljubljana,Amsterdam,,,
Lande og hovedstæder,Hvilket land har Athen som hovedstad?,500,Grækenland,Luxembourg,Serbien,San Marino,,,
Kortet og naturen,Hvilket land har Vaduz som hovedstad?,100,Liechtenstein,Vatikanstaten,Island,Østrig,,,
Kortet og naturen,Hvad er hovedstaden i Andorra?,200,Andorra la Vella,Vatikanstaten,Helsinki,London,,,
Kortet og naturen,Hvilket land har Monaco som hovedstad?,300,Monaco,Cypern,Letland,Tjekkiet,,,
Kortet og naturen,Hvad er hovedstaden i San Marino?,400,San Marino,Nicosia,Tallinn,Luxembourg,,,
Kortet og naturen,Hvilket land har Vatikanstaten som hovedstad?,500,Vatikanstaten,Georgien,Tyskland,Ungarn,,,
Kendte steder,I hvilken hovedstad ligger operahuset ved Bjørvika?,100,Oslo,København,Reykjavík,Stockholm,,,
Kendte steder,I hvilken hovedstad ligger Gamla Stan?,200,Stockholm,Tallinn,Helsinki,Riga,,,
Kendte steder,I hvilken hovedstad ligger den hvide domkirke ved Senatstorvet?,300,Helsinki,Vilnius,Oslo,Tallinn,,,
Kendte steder,I hvilken hovedstad ligger Atomium?,400,Bruxelles,Luxembourg,Paris,Amsterdam,,,
Kendte steder,I hvilken hovedstad ligger Schönbrunn Slot?,500,Wien,Prag,Budapest,Bratislava,,,
Historie og institutioner,Hvilken nordisk hovedstad hed Kristiania fra 1877 til 1925?,100,Oslo,København,Stockholm,Helsinki,,,
Historie og institutioner,Hvilken baltisk hovedstad var historisk kendt under det tyske navn Reval?,200,Tallinn,Riga,Vilnius,Minsk,,,
Historie og institutioner,Hvilken nuværende tyrkisk storby hed Konstantinopel i det østromerske rige?,300,Istanbul,Ankara,Izmir,Bursa,,,
Historie og institutioner,Hvilken hovedstad er sæde for Den Europæiske Unions Domstol?,400,Luxembourg,Bruxelles,Strasbourg,Amsterdam,,,
Historie og institutioner,Hvilken europæisk hovedstad er hjemsted for OSCEs sekretariat?,500,Wien,Genève,Bruxelles,Prag,,,
