Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Symboler og navne,Hvilket grundstof har symbolet Ne?,100,Neon,Natrium,Klor,Mangan,,,
Symboler og navne,Hvad er det kemiske symbol for natrium?,200,Na,Al,Ca,Zn,,,
Symboler og navne,Hvilket grundstof har symbolet Mg?,300,Magnesium,Aluminium,Kalium,Kobolt,,,
Symboler og navne,Hvad er det kemiske symbol for aluminium?,400,Al,P,Cr,Ge,,,
Symboler og navne,Hvilket grundstof har symbolet Si?,500,Silicium,Fosfor,Titan,Kobber,,,
Atomnumre og system,Hvad er atomnummeret for silicium?,100,14,15,13,16,,,
Atomnumre og system,Hvad er atomnummeret for fosfor?,200,15,16,14,17,,,
Atomnumre og system,Hvad er atomnummeret for svovl?,300,16,17,15,18,,,
Atomnumre og system,Hvad er atomnummeret for klor?,400,17,18,16,19,,,
Atomnumre og system,Hvad er atomnummeret for argon?,500,18,19,17,20,,,
Grupper og egenskaber,Hvilket af disse grundstoffer er et jordalkalimetal?,100,Magnesium,Natrium,Klor,Jern,,,
Grupper og egenskaber,Hvilket metal er flydende ved almindelig stuetemperatur?,200,Kviksølv,Jern,Guld,Aluminium,,,
Grupper og egenskaber,Hvilket ikke-metal er flydende ved almindelig stuetemperatur?,300,Brom,Klor,Jod,Svovl,,,
Grupper og egenskaber,Hvilket grundstof udgør den største del af Jordens atmosfære?,400,Kvælstof,Ilt,Argon,Kulstof,,,
Grupper og egenskaber,Hvilket grundstof er det mest udbredte i universet?,500,Hydrogen,Helium,Ilt,Kulstof,,,
Stoffer og anvendelser,Hvilket grundstof er hovedbestanddelen i grafitten i en blyant?,100,Kulstof,Bly,Silicium,Jern,,,
Stoffer og anvendelser,Hvilket metal bruges ofte til elektriske ledninger på grund af sin gode ledningsevne?,200,Kobber,Bly,Titan,Magnesium,,,
Stoffer og anvendelser,Hvilket grundstof tilsættes ofte drikkevand og tandpasta i form af fluorider for at forebygge caries?,300,Fluor,Klor,Jod,Brom,,,
Stoffer og anvendelser,Hvilket grundstof findes centralt i hæmoglobinets hæmgruppe?,400,Jern,Calcium,Natrium,Zink,,,
Stoffer og anvendelser,Hvilket grundstof findes centralt i klorofylmolekylet?,500,Magnesium,Jern,Kobber,Calcium,,,
