Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Guder og slægter,Hvilken gud har ravnene Hugin og Munin som spejdere?,100,Odin,Thor,Loke,Heimdal,,,
Guder og slægter,Hvilken gudinde er gift med Thor?,200,Sif,Sigyn,Frigg,Gerda,,,
Guder og slægter,Hvilken gudinde er gift med Odin i de eddiske kilder?,300,Frigg,Freja,Idun,Skade,,,
Guder og slægter,Hvilken gud vogter Bifrost og ejer Gjallarhorn?,400,Heimdal,Tyr,Balder,Brage,,,
Væsner og genstande,Hvilket egern løber med beskeder på Yggdrasil?,100,Ratatosk,Vedfolner,Heidrun,Eiktyrner,,,
Væsner og genstande,Hvilken drage eller slange gnaver ved Yggdrasils rødder?,200,Nidhug,Fafner,Jormungand,Fenrisulven,,,
Væsner og genstande,"Hvad hedder det magiske bånd, der holder Fenrisulven?",300,Gleipner,Draupner,Brisingamen,Andvaranaut,,,
Væsner og genstande,Hvad hedder Frejas berømte halssmykke?,400,Brisingamen,Draupner,Andvaranaut,Men Bragafull,,,
Verdener og fortællinger,Hvilken verden forbindes med jætterne?,100,Jotunheim,Vanaheim,Alfheim,Muspelheim,,,
Verdener og fortællinger,Hvilken verden forbindes med vanerne?,200,Vanaheim,Asgård,Midgård,Niflheim,,,
Verdener og fortællinger,Hvilken verden forbindes med lysalferne i Gylfaginning?,300,Alfheim,Hel,Jotunheim,Niflheim,,,
Verdener og fortællinger,Hvilken ildverden regeres af Surt?,400,Muspelheim,Niflheim,Vanaheim,Midgård,,,
"Kilder, ritualer og ord",Hvilket eddadigt skildrer verdens skabelse og Ragnarok gennem en vølves tale?,100,Vølvens Spådom,Skirners Færd,Rigsthula,Alvismål,,,
"Kilder, ritualer og ord",Hvilket eddadigt indeholder ordsprog og visdomsråd lagt i Odins mund?,200,Håvamål,Grimnersmål,Balderdrømme,Hymerskvadet,,,
"Kilder, ritualer og ord","Hvad hedder den del af Snorres Edda, der forklarer gudemyterne som en dialog med kong Gylfe?",300,Gylfaginning,Skáldskaparmál,Háttatal,Ynglingesaga,,,
