Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Kroppe og tilpasninger,Hvilket mikroskopisk dyr kan gå i kryptobiose og tåle ekstrem udtørring?,100,bjørnedyr,støvmide,vandlop,rundorm,,,
Kroppe og tilpasninger,Hvilket insekt forsvarer sig ved at sprøjte en varm kemisk blanding fra bagkroppen?,200,bombardérbille,oldenborre,vandkalv,mariehøne,,,
Kroppe og tilpasninger,Hvilken sydamerikansk fisk kan frembringe kraftige elektriske udladninger?,300,elektrisk ål,muræne,piratfisk,lungfisk,,,
Kroppe og tilpasninger,Hvilken blæksprutte kan efterligne flere andre havdyr i bevægelse og kropsform?,400,mimikblæksprutte,kæmpeblæksprutte,sepiablæksprutte,papirnautil,,,
Levesteder og udbredelse,I hvilket polarområde lever isbjørnen naturligt?,100,Arktis,Antarktis,Patagonien,Himalaya,,,
Levesteder og udbredelse,På hvilket kontinent yngler kejserpingvinen naturligt?,200,Antarktis,Europa,Asien,Nordamerika,,,
Levesteder og udbredelse,Hvor findes havleguanen naturligt?,300,Galápagosøerne,Hawaii,De Kanariske Øer,Seychellerne,,,
Levesteder og udbredelse,På hvilken stor ø findes lemurer naturligt?,400,Madagaskar,Borneo,Sri Lanka,New Guinea,,,
Adfærd og føde,Hvilken formeringsstrategi bruger gøgen ofte ved at lægge æg i andre fugles reder?,100,yngleparasitisme,kolonirugning,parthenogenese,levendefødsel,,,
Adfærd og føde,Hvad lever vampyrflagermus hovedsagelig af?,200,blod,frugt,fisk,nektar,,,
Adfærd og føde,Hvad udgør størstedelen af kæmpepandaens føde?,300,bambus,fisk,termitter,græsfrø,,,
Adfærd og føde,Hvad spiser koalaer næsten udelukkende?,400,eukalyptusblade,bambus,akaciefrø,kaktus,,,
Slægtskab og formering,"Hvad kan ske med den største klovnfisk i en gruppe, hvis hunnen dør?",100,den kan skifte køn og blive hun,den går i dvale,den bliver steril,den forlader altid anemonen,,,
Slægtskab og formering,Hvilken formeringsform kan komodovaraner i sjældne tilfælde bruge uden en han?,200,parthenogenese,knopskydning,sporedannelse,deling,,,
Slægtskab og formering,Hvor mange hjerter har en blæksprutte?,300,tre,et,to,fire,,,
