Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Skibe og rejser,Hvilken form havde vikingeskibenes sejl normalt?,100,firkantede,trekantede,runde,ovale,,,
Skibe og rejser,Hvilket materiale blev vikingeskibenes sejl ofte vævet af?,200,uld,silke,papyrus,bomuld,,,
Skibe og rejser,Hvilket redskab blev brugt til at styre skibet før det moderne hækror?,300,en styreåre,et ankerspil,en bovspryd,en kasteline,,,
Skibe og rejser,På hvilken side sad styreåren normalt på et vikingeskib?,400,styrbord side,bagbord side,midt på stævnen,under kølen,,,
Hverdag og handel,Hvilket korn blev almindeligt dyrket i vikingetidens Skandinavien?,100,byg,ris,majs,durumhvede,,,
Hverdag og handel,Hvilken plante dyrkede man blandt andet for at fremstille linned?,200,hør,humle,tobak,bomuld,,,
Hverdag og handel,Hvilket tekstilmateriale var centralt i vikingetidens tøj og sejl?,300,uld,nylon,polyester,viskose,,,
Hverdag og handel,Hvilket redskab brugte man til at spinde fibre til garn?,400,håndtenen,seglstenen,ambolten,kværnstenen,,,
"Tro, runer og kunst",Hvilken gudinde blev blandt andet forbundet med frugtbarhed og sejd?,100,Freyja,Frigg,Hel,Sif,,,
"Tro, runer og kunst",Hvad hedder verdenstræet i nordisk mytologi?,200,Yggdrasil,Bifröst,Midgård,Valhal,,,
"Tro, runer og kunst",Hvad hedder menneskenes verden i nordisk mytologi?,300,Midgård,Asgård,Jotunheim,Helheim,,,
"Tro, runer og kunst",Hvad hedder gudernes verden i nordisk mytologi?,400,Asgård,Midgård,Vinland,Niflheim,,,
"Konger, steder og begivenheder",Hvilken norsk konge faldt ved Stamford Bridge i 1066?,100,Harald Hårderåde,Olav den Hellige,Harald Blåtand,Magnus den Gode,,,
"Konger, steder og begivenheder",Hvilken engelsk konge kæmpede mod Den Store Hedenske Hær og sejrede ved Edington?,200,Alfred den Store,Edvard Bekenderen,Harold Godwinson,Vilhelm Erobreren,,,
"Konger, steder og begivenheder",Hvilken vikingeleder sluttede fred med Alfred og blev døbt?,300,Guthrum,Rollo,Leif Eriksson,Erik Blodøkse,,,
