Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Skibe og rejser,Hvilken vej brugte især svenske vikinger til rejser mod Sortehavet og Det Kaspiske Hav?,100,de østeuropæiske floder,Rhinen og Donau alene,Nordatlantens øer,Den Engelske Kanal,,,
Skibe og rejser,Hvad kaldte nordboerne Konstantinopel?,200,Miklagård,Jorvik,Vinland,Hedeby,,,
Skibe og rejser,"Hvad kaldte nordboerne området i Nordamerika, som omtales i sagaerne?",300,Vinland,Markland,Miklagård,Danelagen,,,
Skibe og rejser,"Hvor ligger L’Anse aux Meadows, det sikre nordboanlæg i Nordamerika?",400,Newfoundland,Grønland,Nova Scotia,Island,,,
Skibe og rejser,Hvem forbindes med grundlæggelsen af de nordboiske bygder i Grønland?,500,Erik den Røde,Leif Eriksson,Harald Blåtand,Rollo,,,
Skibe og rejser,Hvem forbindes i sagaerne med en rejse til Vinland?,600,Leif Eriksson,Knud den Store,Gorm den Gamle,Ivar Benløs,,,
Skibe og rejser,Hvilken by i Irland blev et vigtigt nordisk handelscentrum?,700,Dublin,Cork,Galway,Belfast,,,
Skibe og rejser,Hvad kaldte nordboerne byen York?,800,Jorvik,Miklagård,Kaupang,Ribe,,,
Hverdag og handel,Hvilken norsk handelsplads lå ved Oslofjorden?,100,Kaupang,Hedeby,Birka,Jorvik,,,
Hverdag og handel,Hvad betød ordet træl i vikingetidens samfund?,200,en ufri person,en valgt konge,en omrejsende digter,en skibsbygger,,,
Hverdag og handel,Hvad kaldtes en politisk og juridisk folkeforsamling?,300,tinget,blotet,ledingen,hirden,,,
Hverdag og handel,Hvilken funktion havde en lovsigemand på det islandske Alting?,400,at fremsige og fortolke loven,at bygge skibe,at opkræve kirkeskat,at lede offerfester alene,,,
Hverdag og handel,Hvilken genstand i kvindegrave forbindes ofte med ansvar for gårdens aflåste forråd?,500,nøgler,kroner,kompasser,bogruller,,,
Hverdag og handel,Hvad kunne en skibsgrav især markere?,600,høj status,at den døde var fisker,at gården manglede træ,at skibet var utæt,,,
Hverdag og handel,Hvordan kunne fisk og kød konserveres uden køleskab?,700,ved tørring eller saltning,ved frysning i glas,ved pasteurisering,ved vakuumpakning,,,
Hverdag og handel,Hvilket legetøj er fundet fra vikingetiden?,800,små træskibe,plastikbiler,tinrobotter,gummibolde med ventiler,,,
"Tro, runer og kunst",Hvad kaldes en digter ved et nordisk hof?,100,en skjald,en træl,en jarl,en vølve,,,
"Tro, runer og kunst",Hvad er Den Poetiske Edda?,200,en samling oldnordiske gudedigte og heltedigte,en lovbog fra Hedeby,en runesten i Jelling,en krønike skrevet af Karl den Store,,,
"Tro, runer og kunst",Hvem skrev Den Yngre Edda i 1200-tallet?,300,Snorri Sturluson,Saxo Grammaticus,Adam af Bremen,Ari Þorgilsson,,,
"Tro, runer og kunst",Hvornår blev de islandske sagaer hovedsageligt nedskrevet?,400,i middelalderen efter vikingetiden,samtidig med de første togter i 700-tallet,i romersk jernalder,i renæssancen efter 1500,,,
"Tro, runer og kunst",Hvad kendetegner den såkaldte gribedyrsstil?,500,"sammenflettede dyr, der griber om rammer og bånd",realistiske landskabsmalerier,geometriske mosaikker uden dyr,portrætter med perspektiv,,,
"Tro, runer og kunst",Hvilken kunststil fra sen vikingetid er kendt fra Urnes stavkirke?,600,Urnesstilen,romansk stil,barok,Bauhaus,,,
"Tro, runer og kunst",Hvad viser arkæologien om horn på vikingehjelme?,700,der er ikke belæg for hornede kamp­hjelme,alle krigere bar to horn,kun konger bar tre horn,hornene var lavet af jern på alle hjelme,,,
"Konger, steder og begivenheder",Hvilket forsvarsanlæg var knyttet til handelsbyen Hedeby?,100,Danevirke,Hadrians Mur,Offas Dyke,Limes Germanicus,,,
"Konger, steder og begivenheder",Hvilken svensk vikingetidsby er optaget på UNESCOs verdensarvsliste sammen med Hovgården?,200,Birka,Sigtuna,Uppsala,Visby,,,
"Konger, steder og begivenheder",Hvilket sted på Island var samlingssted for Altinget?,300,Þingvellir,Reykholt,Húsavík,Vestmannaeyjar,,,
"Konger, steder og begivenheder",Hvilket fund i England er en af de største sølvskatte fra vikingetiden?,400,Cuerdaleskatten,Sutton Hoo-skatten,Staffordshireskatten,Hoxne-skatten,,,
"Konger, steder og begivenheder",Hvilken moderne trådløs teknologi er opkaldt efter Harald Blåtand?,500,Bluetooth,Wi-Fi,NFC,Zigbee,,,
"Konger, steder og begivenheder",Hvilken vikingetidsby ligger i dag i den tyske delstat Slesvig-Holsten?,600,Hedeby,Birka,Kaupang,Ribe,,,
"Konger, steder og begivenheder",Hvilket år nævnes Danmark første gang ved navn på Harald Blåtands Jellingsten omtrent?,700,omkring 965,omkring 793,omkring 1066,omkring 1200,,,
