Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Rødder og hjemsteder,Hvilken genre opstod blandt latinamerikanske og caribiske miljøer i Puerto Rico og Panama og fik globalt gennembrud fra 1990'erne?,100,reggaeton,highlife,bebop,folk rock,,,
Rødder og hjemsteder,Hvilken genre skabte Fela Kuti ved at blande vestafrikanske rytmer med funk og jazz?,200,Afrobeat,reggaeton,rocksteady,shoegaze,,,
Rødder og hjemsteder,Hvilket land forbindes især med gamelan-ensembler fra Java og Bali?,300,Indonesien,Indien,Japan,Mongoliet,,,
Rødder og hjemsteder,Hvilken energisk musik- og dansetradition stammer fra Punjab-regionen?,400,bhangra,bolero,calypso,polka,,,
Rødder og hjemsteder,"Hvilken sufisk sangtradition fra Sydasien fremføres ofte af en forsanger, kor, harmonium og håndklap?",500,qawwali,klezmer,fado,gagaku,,,
Rødder og hjemsteder,Hvilken musiktradition er historisk knyttet til ashkenaziske jødiske festmusikere i Øst- og Centraleuropa?,600,klezmer,fado,soca,gospel,,,
Rødder og hjemsteder,Hvilken genre fra Louisiana forbindes med fransktalende sorte kreolske miljøer og instrumentet vaskebræt?,700,zydeco,bluegrass,flamenco,techno,,,
Rødder og hjemsteder,Hvilket nordafrikansk land forbindes raï-musikkens fremkomst især med?,800,Algeriet,Egypten,Etiopien,Senegal,,,
Rytmer og instrumenter,Hvilken lydbehandling af elguitaren er central i heavy metal?,100,distortion,pizzicato,fluttertongue,col legno,,,
Rytmer og instrumenter,"Hvad kaldes en musikalsk struktur, hvor en forsanger synger en frase, og en gruppe svarer?",200,call and response,fuga,sprechgesang,through-composed,,,
Rytmer og instrumenter,"Hvad kaldes et kort rytmisk eller melodisk mønster, der gentages vedvarende?",300,ostinat,kadence,libretto,fermate,,,
Rytmer og instrumenter,"Hvad kaldes toner, der sænkes eller bøjes karakteristisk i blues?",400,blå toner,kirketonearter,pedaltoner,overtoner,,,
Rytmer og instrumenter,Hvilket tangentinstrument bruges ofte sammen med tabla og håndklap i qawwali?,500,harmonium,kirkeorgel,cembalo,synthbas,,,
Rytmer og instrumenter,Hvilket cajon-lignende kasseinstrument bruges i moderne flamenco?,600,cajón,steelpan,tambura,vibrafon,,,
Rytmer og instrumenter,Hvad kaldes samtidig brug af flere forskellige rytmiske mønstre?,700,polyrytme,monofoni,sekvens,modulation,,,
Rytmer og instrumenter,Hvilket femslags rytmemønster danner grundlag for meget cubansk musik?,800,clave-mønstret,walking bass,walstakt,backbeat,,,
Kunstnere og gennembrud,Hvilken Seattle-gruppe fik et globalt grungegennembrud med albummet “Nevermind”?,100,Nirvana,Pearl Jam,Soundgarden,Alice in Chains,,,
Kunstnere og gennembrud,Hvilken britisk gruppe forbindes med heavy metals tidlige gennembrud omkring 1970?,200,Black Sabbath,The Clash,Genesis,The Cure,,,
Kunstnere og gennembrud,"Hvilken amerikansk gruppe var blandt de vigtigste pionerer i punkrock med korte, hurtige sange?",300,Ramones,Eagles,Aerosmith,Talking Heads,,,
Kunstnere og gennembrud,Hvilken tysk gruppe blev afgørende for elektronisk pop og senere techno og hiphop?,400,Kraftwerk,Can,Scorpions,Tangerine Dream,,,
Kunstnere og gennembrud,Hvilken DJ blev kendt som “Godfather of House”?,500,Frankie Knuckles,Grandmaster Flash,Carl Cox,Afrika Bambaataa,,,
Kunstnere og gennembrud,Hvilken Detroit-musiker regnes blandt technoens grundlæggere og udgav som Model 500?,600,Juan Atkins,Kevin Saunderson,Derrick May,Jeff Mills,,,
Kunstnere og gennembrud,Hvilken malisk guitarist forbindes med ørkenpræget blues og albummet “Talking Timbuktu”?,700,Ali Farka Touré,Salif Keita,Toumani Diabaté,Femi Kuti,,,
Stilarter og undergenrer,Hvilken elektronisk dansemusikgenre opstod i Chicago og forbindes med klubben The Warehouse?,100,house,techno,trance,drum and bass,,,
Stilarter og undergenrer,Hvilken elektronisk genre opstod i Detroit med futuristisk maskinpræget lyd?,200,techno,house,disco,ambient,,,
Stilarter og undergenrer,Hvilken hiphop-undergenre fra det sydlige USA er kendt for hurtige hi-hats og tunge 808-bastoner?,300,trap,boom bap,G-funk,jazz rap,,,
Stilarter og undergenrer,Hvilken elektronisk dansemusikgenre bruger ofte lange opbygninger og gentagne melodiske figurer?,400,trance,grindcore,dub,calypso,,,
Stilarter og undergenrer,Hvilken britisk klubgenre kombinerer hurtige breakbeats med dyb bas?,500,drum and bass,new age,synthpop,country rock,,,
Stilarter og undergenrer,Hvilken britisk genre fra begyndelsen af 2000'erne kombinerer rap med kantede elektroniske beats omkring 140 BPM?,600,grime,trip-hop,Britpop,acid jazz,,,
Stilarter og undergenrer,Hvilken hiphopstil forbindes med 1990'ernes New York og markante trommesamples?,700,boom bap,trap,crunk,grime,,,
