Kategori,Spørgsmål,Point,Rigtigt svar,Forkert svar 1,Forkert svar 2,Forkert svar 3,Rigtige hold,Hold 1 svar,Hold 2 svar
Guder og slægter,"Hvilken gud mistede sin hånd, da Fenrisulven blev bundet?",100,Tyr,Brage,Ull,Forsete,,,
Guder og slægter,"Hvilken gudinde vogter de æbler, der holder guderne unge?",200,Idun,Sif,Skade,Nanna,,,
Guder og slægter,Hvem er Frejas bror blandt vanerne?,300,Frej,Balder,Brage,Vidar,,,
Væsner og genstande,"Hvad hedder den vældige ulv, som guderne binder med Gleipner?",100,Fenrisulven,Garm,Skoll,Hati,,,
Væsner og genstande,"Hvad hedder Midgårdsormen, der ligger omkring menneskenes verden?",200,Jormungand,Nidhug,Fafner,Garm,,,
Væsner og genstande,Hvad hedder Odins spyd?,300,Gungner,Gram,Dainsleif,Tyrfing,,,
Verdener og fortællinger,"Hvad hedder gudernes borg, hvor aserne bor?",100,Asgård,Alfheim,Niflheim,Hel,,,
Verdener og fortællinger,"Hvad hedder verdenstræet, som forbinder mytologiens verdener?",200,Yggdrasil,Lærad,Mimameid,Barnstok,,,
"Kilder, ritualer og ord","Hvem skrev Den Yngre Edda, også kaldet Snorres Edda?",100,Snorre Sturlason,Saxo Grammaticus,Ari den Frode,Sæmund den Vise,,,
"Kilder, ritualer og ord",Hvilket eddadigt fortæller om Thors jagt på den stjålne hammer?,200,Trymskvadet,Håvamål,Vølvens Spådom,Loketrætten,,,
